employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
2321,39.0,Male,Married,Jakarta,SMA,8.0,38.7,Marketing,10.0,81.8,7.6,9193,High
2322,41.0,Male,Single,Jakarta,S1,17.0,42.9,Sales,13.5,85.1,5.1,11731,High
2323,39.0,Female,Married,Jakarta,S1,10.0,43.7,Marketing,10.0,69.3,4.7,14009,High
2324,48.0,Other,Single,Surabaya,S1,12.0,43.3,Sales,11.6,79.4,10.8,11230,High
2325,35.0,Male,Married,Bandung,S1,2.0,41.5,IT,9.9,71.5,14.5,5862,Low
2326,33.0,Male,Divorced,Bandung,D3,10.0,39.0,HR,8.1,83.9,12.3,10819,High
2327,26.0,Male,Married,Jakarta,D3,7.0,42.7,Marketing,9.9,71.9,1.4,8087,Low
2328,32.0,Male,Divorced,Jakarta,SMA,12.0,35.2,Marketing,9.9,69.2,13.1,10557,High
2329,41.0,Female,Single,Surabaya,D3,6.0,35.8,Finance,14.3,74.6,13.9,6747,Low
2330,-8.0,Female,Divorced,Bandung,S2,5.0,40.3,Finance,11.7,61.6,17.0,7372,Low
2331,33.0,Male,Married,Jakarta,S1,0.0,40.9,Sales,10.5,73.6,5.3,5248,Low
2332,34.0,Female,Single,Jakarta,D3,16.0,30.9,HR,14.2,78.6,9.7,12146,High
2333,23.0,Female,Married,Bandung,S1,8.0,42.3,Finance,9.8,83.7,12.8,6716,Low
2334,5.0,Male,Divorced,Jakarta,S1,11.0,43.9,Finance,3.1,77.5,7.4,9473,High
2335,42.0,Female,Single,Jakarta,D3,10.0,39.6,IT,6.8,60.7,12.8,10133,High
2336,40.0,Male,Married,Bandung,SMA,5.0,51.9,Unknown,9.9,88.5,9.9,8185,Low
2337,39.0,Female,Married,Surabaya,SMA,4.0,36.6,Finance,9.8,89.4,10.7,5609,Low
2338,35.0,Female,Single,Jakarta,S1,5.0,38.2,Sales,9.5,76.1,6.2,6827,Low
2339,35.0,Male,Married,Jakarta,S2,6.0,38.0,HR,10.3,67.5,16.2,5699,Low
2340,30.0,Female,Single,Bandung,S1,12.0,39.6,Finance,9.2,69.7,5.0,10748,High
2341,41.0,Female,Single,Bandung,SMA,6.0,38.4,Sales,9.1,73.0,4.2,7207,Low
2342,38.0,Female,Married,Surabaya,SMA,19.0,33.0,Sales,9.1,77.8,11.7,12882,High
2343,36.0,Male,Married,Surabaya,S1,10.0,37.3,Finance,12.5,72.0,9.8,11048,High
2344,31.0,Female,Married,Jakarta,S1,14.0,39.5,Sales,9.5,66.4,3.4,11182,High
2345,18.0,Male,Married,Surabaya,S1,9.0,46.1,Marketing,9.9,85.2,7.4,8840,Low
2346,44.0,Female,Married,Surabaya,S1,18.0,51.0,Sales,6.0,77.6,5.9,13777,High
2347,31.0,Female,Married,Surabaya,SMA,9.0,46.7,Finance,13.1,64.5,6.8,10957,High
2348,28.0,Male,Married,Jakarta,S1,10.0,36.1,Sales,8.0,77.9,22.6,7026,Low
2349,41.0,Male,Divorced,Surabaya,S1,11.0,36.5,Finance,6.7,76.6,8.5,7586,Low
2350,36.0,Female,Married,Surabaya,SMA,14.0,39.2,IT,10.6,67.8,9.850000000000001,11702,High
2351,43.0,Female,Married,Surabaya,S1,13.0,48.9,Finance,7.7,87.0,20.1,10173,High
2352,40.0,Other,Single,Bandung,SMA,8.0,39.2,Sales,8.4,76.3,14.4,5914,Low
2353,40.0,Male,Married,Surabaya,SMA,7.0,33.4,Finance,9.8,72.8,13.6,7851,Low
2354,24.0,Female,Married,Surabaya,SMA,13.0,37.5,HR,9.0,74.2,5.8,11509,High
2355,45.0,Female,Single,Bandung,SMA,14.0,43.8,Finance,9.8,79.4,16.0,10070,High
2356,37.0,Female,Married,Bandung,D3,8.0,43.4,Finance,9.8,74.3,14.1,6550,Low
2357,32.0,Female,Married,Jakarta,D3,2.0,39.0,HR,11.9,74.2,10.7,3681,Low
2358,36.0,Male,Single,Jakarta,S1,9.0,43.4,HR,10.3,85.7,1.4,8142,Low
2359,21.0,Female,Married,Bandung,D3,13.0,28.6,HR,7.4,60.8,9.9,11277,High
2360,38.0,Female,Single,Jakarta,SMA,19.0,40.5,Marketing,6.7,62.5,18.6,13122,High
2361,27.0,Male,Married,Surabaya,SMA,4.0,40.0,Finance,7.1,82.8,11.1,7262,Low
2362,24.0,Male,Single,Jakarta,S1,8.0,35.8,HR,11.2,99.2,8.1,8305,Low
2363,23.0,Female,Single,Surabaya,D3,8.0,35.8,HR,10.3,83.8,8.9,8904,Low
2364,44.0,Male,Single,Surabaya,SMA,17.0,40.45,IT,11.0,93.6,9.2,10941,High
2365,30.0,Male,Married,Surabaya,S1,10.0,47.9,Marketing,9.3,70.7,6.0,9785,High
2366,37.0,Female,Single,Bandung,S1,5.0,36.4,Finance,8.1,68.6,9.8,5921,Low
2367,31.0,Male,Married,Jakarta,S1,13.0,41.2,Sales,9.5,79.6,17.2,11159,High
2368,21.0,Male,Single,Jakarta,D3,8.0,43.0,Marketing,16.2,84.5,16.6,9518,High
2369,26.0,Female,Married,Bandung,SMA,4.0,47.6,Marketing,10.4,61.9,6.2,8934,Low
2370,45.0,Male,Married,Bandung,S1,6.0,39.2,IT,9.9,72.9,16.4,6532,Low
2371,34.0,Female,Divorced,Jakarta,SMA,19.0,37.3,Finance,11.0,74.7,13.8,13372,High
2372,31.0,Male,Single,Bandung,D3,12.0,40.9,Finance,9.8,68.2,13.2,10953,High
2373,36.0,Female,Single,Bandung,SMA,11.0,46.4,HR,6.5,69.4,12.2,10754,High
2374,25.0,Male,Married,Surabaya,S1,9.0,39.1,HR,10.3,83.4,5.3,10130,High
2375,44.0,Male,Married,Surabaya,SMA,11.0,35.2,Marketing,9.9,79.7,8.0,8915,Low
2376,47.0,Female,Single,Surabaya,S2,11.0,32.3,IT,13.6,83.0,14.2,8332,Low
2377,32.0,Male,Single,Bandung,S1,11.0,33.9,Finance,7.5,78.4,4.0,10266,High
2378,24.0,Female,Married,Bandung,D3,11.0,44.3,IT,3.9,66.3,4.8,10235,High
2379,108.0,Female,Single,Surabaya,S1,14.0,38.4,Sales,8.5,79.2,11.5,11380,High
2380,37.0,Female,Single,Surabaya,S1,10.0,37.0,Finance,9.8,65.5,6.1,8624,Low
2381,27.0,Male,Married,Jakarta,S1,5.0,36.4,Unknown,9.9,71.9,14.1,7069,Low
2382,27.0,Female,Married,Surabaya,D3,7.0,40.4,Marketing,9.9,64.6,6.2,6677,Low
2383,38.0,Female,Divorced,Surabaya,S1,0.0,38.8,IT,10.5,68.9,11.2,3422,Low
2384,35.0,Male,Single,Jakarta,D3,20.0,38.6,HR,10.3,75.9,11.6,11215,High
2385,35.0,Male,Married,Jakarta,S2,14.0,46.7,Marketing,11.8,70.4,7.6,11047,High
2386,29.0,Female,Single,Jakarta,D3,6.0,47.7,HR,6.3,66.2,8.8,8701,Low
2387,33.0,Female,Single,Jakarta,D3,9.0,31.9,Finance,9.0,86.4,6.6,7741,Low
2388,34.0,Male,Married,Bandung,S1,7.0,41.6,IT,13.6,73.8,9.9,6740,Low
2389,42.0,Female,Married,Jakarta,S1,18.0,36.1,Sales,9.5,69.7,5.2,14041,High
2390,43.0,Female,Divorced,Jakarta,S1,3.0,116.3,HR,14.4,64.2,8.9,13266,High
2391,20.0,Male,Married,Bandung,SMA,11.0,41.5,IT,6.8,56.3,13.7,11348,High
2392,28.0,Female,Single,Jakarta,D3,10.0,38.9,Finance,12.5,72.8,4.3,9250,High
2393,23.0,Male,Single,Jakarta,S2,14.0,41.2,HR,8.9,61.2,7.6,11303,High
2394,30.0,Female,Married,Jakarta,S1,9.0,43.4,Finance,9.8,82.1,9.5,10671,High
2395,34.0,Female,Married,Bandung,S1,1.0,41.5,Sales,8.5,75.3,0.4,4273,Low
2396,23.0,Male,Single,Surabaya,SMA,9.0,36.8,Sales,11.6,90.6,19.3,7082,Low
2397,28.0,Female,Married,Jakarta,D3,5.0,36.9,Marketing,10.0,77.2,15.2,7785,Low
2398,27.0,Male,Divorced,Jakarta,S1,10.0,32.8,Marketing,13.4,67.7,2.3,8885,Low
2399,37.0,Female,Married,Jakarta,S1,17.0,35.7,Marketing,14.3,56.2,0.5,13467,High
2400,36.0,Male,Married,Jakarta,SMA,1.0,49.8,Finance,6.5,83.1,10.1,6362,Low
2401,29.0,Female,Divorced,Bandung,S1,6.0,36.0,Marketing,6.2,62.0,4.4,8247,Low
2402,36.0,Female,Married,Surabaya,S1,7.0,34.0,IT,6.1,70.9,14.8,6392,Low
2403,31.0,Female,Single,Jakarta,SMA,8.0,41.6,Finance,7.3,91.7,12.0,7971,Low
2404,33.0,Male,Single,Jakarta,D3,14.0,40.0,Finance,13.3,81.1,10.6,10746,High
2405,48.0,Female,Married,Bandung,SMA,9.0,39.0,Unknown,9.9,78.9,7.1,8217,Low
2406,46.0,Male,Single,Surabaya,S1,12.0,47.0,Marketing,8.4,84.4,18.0,9137,High
2407,35.0,Male,Married,Surabaya,SMA,7.0,42.7,Unknown,10.0,84.1,13.8,79380,High
2408,42.0,Male,Married,Surabaya,SMA,11.0,37.4,Unknown,14.2,90.8,13.0,10026,High
2409,41.0,Female,Single,Jakarta,S1,14.0,37.9,Sales,15.7,69.0,16.0,10107,High
2410,26.0,Female,Married,Jakarta,SMA,6.0,39.349999999999994,Marketing,10.8,71.2,4.9,5835,Low
2411,42.0,Female,Married,Jakarta,SMA,14.0,44.4,Sales,9.5,65.8,16.4,11301,High
2412,2.0,Female,Single,Bandung,D3,10.0,38.5,Unknown,9.9,74.7,8.7,9630,High
2413,26.0,Female,Married,Bandung,S1,15.0,31.0,IT,12.8,73.7,11.7,9528,High
2414,28.0,Male,Married,Bandung,S1,9.0,39.8,IT,9.9,57.5,9.2,10811,High
2415,43.0,Female,Married,Jakarta,D3,12.0,32.3,Finance,12.2,68.5,10.7,7932,Low
2416,37.0,Male,Single,Jakarta,S1,10.0,50.9,Finance,9.8,89.4,14.8,9521,High
2417,39.0,Female,Married,Jakarta,S1,10.0,35.2,Finance,9.8,77.4,0.9,9651,High
2418,38.0,Female,Single,Surabaya,SMA,11.0,39.2,Finance,7.3,82.2,5.2,10387,High
2419,38.0,Female,Married,Bandung,SMA,13.0,41.3,Finance,9.8,73.8,7.7,11509,High
2420,24.0,Female,Single,Bandung,D3,4.0,38.6,Marketing,13.2,56.1,0.2,5170,Low
2421,43.0,Male,Married,Surabaya,D3,17.0,38.5,Sales,7.7,73.7,4.5,11859,High
2422,44.0,Male,Single,Surabaya,S1,1.0,42.1,Marketing,11.4,85.4,11.2,3854,Low
2423,33.0,Male,Single,Surabaya,S1,7.0,47.6,Sales,9.5,63.1,8.3,7943,Low
2424,35.0,Male,Single,Jakarta,D3,10.0,43.8,Marketing,9.9,82.5,8.7,9767,High
2425,23.0,Female,Married,Surabaya,SMA,12.0,47.4,IT,9.9,58.0,5.4,9878,High
2426,39.0,Male,Single,Jakarta,SMA,18.0,34.8,HR,4.7,75.2,10.2,10729,High
2427,36.0,Female,Married,Jakarta,S1,1.0,41.6,Finance,9.8,80.4,9.850000000000001,5828,Low
2428,35.0,Female,Single,Bandung,D3,7.0,40.8,Unknown,9.9,71.9,1.8,7397,Low
2429,44.0,Female,Married,Surabaya,S1,1.0,41.8,HR,10.3,99.7,9.0,5424,Low
2430,32.0,Female,Married,Jakarta,SMA,10.0,46.9,IT,9.9,70.1,3.8,9379,High
2431,40.0,Male,Single,Jakarta,S1,11.0,38.9,HR,10.3,69.2,14.5,9932,High
2432,32.0,Male,Single,Surabaya,S1,18.0,38.0,HR,7.1,77.0,8.0,15123,High
2433,35.0,Female,Single,Jakarta,SMA,11.0,42.7,IT,9.9,67.5,9.95,8624,Low
2434,34.0,Male,Married,Jakarta,D3,15.0,31.1,Sales,9.5,60.6,14.8,9833,High
2435,37.0,Male,Single,Jakarta,S2,13.0,40.4,Marketing,8.0,64.0,9.3,9481,High
2436,32.0,Female,Married,Surabaya,D3,8.0,39.3,HR,10.3,82.6,12.9,10037,High
2437,34.0,Female,Single,Jakarta,S1,3.0,35.4,Finance,9.0,72.0,0.4,5022,Low
2438,42.0,Female,Married,Bandung,SMA,11.0,45.3,IT,9.9,92.0,14.8,10916,High
2439,32.0,Male,Married,Surabaya,S1,3.0,34.7,HR,10.3,70.6,5.9,2325,Low
2440,22.0,Female,Single,Bandung,SMA,16.0,39.3,Sales,13.5,82.1,10.4,12307,High
2441,49.0,Female,Married,Bandung,S2,9.0,41.5,Sales,9.5,80.1,6.4,8286,Low
2442,46.0,Female,Divorced,Bandung,S1,16.0,46.8,Finance,9.8,70.4,6.9,14065,High
2443,25.0,Male,Single,Jakarta,S1,8.0,39.9,HR,14.7,66.2,9.1,8653,Low
2444,41.0,Female,Married,Jakarta,S1,11.0,44.7,Finance,9.8,57.7,10.4,9548,High
2445,31.0,Female,Single,Bandung,S1,11.0,43.5,Sales,9.1,80.5,9.9,11430,High
2446,37.0,Female,Married,Bandung,D3,10.0,40.6,Sales,10.2,87.0,10.0,10733,High
2447,37.0,Male,Single,Surabaya,S1,8.0,34.6,Unknown,9.9,59.1,1.9,8961,Low
2448,33.0,Female,Married,Bandung,S2,12.0,40.0,Sales,9.5,71.3,21.7,10045,High
2449,29.0,Female,Single,Jakarta,D3,5.0,40.5,IT,14.7,68.3,11.2,6276,Low
2450,29.0,Female,Married,Bandung,S2,4.0,37.3,Marketing,9.9,80.5,12.2,5961,Low
2451,28.0,Male,Married,Bandung,S1,16.0,44.6,Finance,6.5,71.7,8.3,12043,High
2452,28.0,Male,Single,Surabaya,S1,10.0,43.7,Sales,3.8,88.2,5.6,11594,High
2453,34.0,Male,Single,Bandung,D3,10.0,39.1,IT,9.9,71.2,10.8,8313,Low
2454,29.0,Female,Married,Surabaya,SMA,18.0,34.2,Marketing,12.3,62.6,11.4,12251,High
2455,40.0,Female,Single,Surabaya,SMA,9.0,42.6,IT,8.1,70.3,16.5,10899,High
2456,47.0,Male,Divorced,Bandung,SMA,17.0,34.9,Marketing,8.6,71.4,20.4,12302,High
2457,30.0,Female,Divorced,Bandung,S1,11.0,36.2,Marketing,9.9,80.3,17.4,8691,Low
2458,37.0,Female,Married,Jakarta,D3,5.0,35.1,Marketing,9.9,71.3,1.2,4910,Low
2459,39.0,Male,Married,Jakarta,D3,19.0,39.3,Finance,11.6,79.4,7.7,13331,High
2460,39.0,Male,Single,Surabaya,S2,15.0,45.9,Marketing,10.3,67.1,11.7,12830,High
2461,36.0,Male,Married,Surabaya,D3,9.0,40.0,Marketing,9.9,72.1,8.0,8634,Low
2462,41.0,Female,Single,Jakarta,D3,14.0,37.8,IT,9.9,67.1,9.8,10724,High
2463,39.0,Male,Single,Surabaya,SMA,8.0,32.4,Marketing,7.5,66.5,0.7,7663,Low
2464,25.0,Female,Single,Jakarta,SMA,10.0,42.8,Finance,9.8,87.7,14.6,11670,High
2465,42.0,Female,Divorced,Surabaya,S1,2.0,36.1,IT,9.9,67.8,0.6,5315,Low
2466,42.0,Male,Single,Jakarta,S1,5.0,40.6,Marketing,9.9,71.5,2.1,7291,Low
2467,29.0,Male,Married,Jakarta,S1,15.0,38.2,IT,9.9,85.4,4.9,11234,High
2468,35.0,Female,Married,Surabaya,SMA,9.0,44.2,Finance,9.8,82.5,9.5,8780,Low
2469,40.0,Male,Single,Surabaya,S1,11.0,39.2,IT,9.9,91.4,1.9,9422,High
2470,33.0,Female,Married,Surabaya,SMA,3.0,40.0,Finance,12.2,79.8,4.7,6031,Low
2471,44.0,Female,Single,Bandung,SMA,19.0,42.4,Sales,8.4,69.0,15.7,14864,High
2472,54.0,Male,Single,Bandung,SMA,16.0,50.5,Marketing,9.9,95.6,9.4,12717,High
2473,29.0,Female,Married,Surabaya,SMA,9.0,44.4,Finance,9.8,80.8,12.2,8780,Low
2474,24.0,Female,Single,Surabaya,D3,8.0,39.6,Marketing,9.9,73.5,3.8,7142,Low
2475,37.0,Male,Single,Surabaya,SMA,15.0,40.0,Finance,9.8,75.6,9.7,100060,High
2476,31.0,Male,Single,Surabaya,S2,20.0,37.4,HR,10.3,76.8,9.3,12500,High
2477,33.0,Female,Married,Jakarta,D3,15.0,39.8,HR,9.3,72.6,6.0,10021,High
2478,47.0,Male,Married,Bandung,SMA,21.0,37.2,HR,7.0,61.2,9.7,13558,High
2479,24.0,Male,Single,Surabaya,SMA,5.0,36.1,Finance,15.0,91.3,8.5,6574,Low
2480,41.0,Female,Single,Bandung,S1,10.0,43.3,Marketing,9.9,74.8,12.2,6255,Low
2481,30.0,Female,Single,Bandung,SMA,4.0,34.6,HR,12.9,76.8,8.0,5482,Low
2482,49.0,Female,Single,Jakarta,S1,12.0,46.7,Marketing,9.1,95.8,8.7,11504,High
2483,51.0,Male,Married,Surabaya,S2,11.0,43.8,Finance,6.6,68.2,14.3,9046,Low
2484,29.0,Male,Single,Bandung,SMA,9.0,40.1,Marketing,6.1,81.6,9.850000000000001,8018,Low
2485,36.5,Female,Married,Jakarta,D3,14.0,40.4,Marketing,7.3,67.1,8.4,9680,High
2486,42.0,Female,Divorced,Surabaya,SMA,16.0,37.2,HR,11.0,78.2,10.2,10769,High
2487,32.0,Female,Married,Surabaya,S1,2.0,41.4,IT,9.9,77.0,16.6,6505,Low
2488,35.0,Male,Single,Bandung,D3,7.0,45.4,Sales,11.8,82.9,3.3,8549,Low
2489,35.0,Male,Married,Jakarta,SMA,14.0,36.5,Finance,5.5,87.1,13.1,12798,High
2490,20.0,Female,Married,Jakarta,SMA,8.0,32.3,Finance,9.8,69.2,2.0,6496,Low
2491,35.0,Female,Single,Jakarta,S1,6.0,43.5,Finance,6.9,89.2,14.6,8860,Low
2492,29.0,Male,Married,Jakarta,D3,15.0,41.6,Sales,11.2,89.9,15.1,10933,High
2493,31.0,Male,Married,Surabaya,SMA,4.0,34.4,IT,9.9,72.5,0.4,4939,Low
2494,47.0,Female,Single,Bandung,S1,8.0,36.3,Marketing,6.5,74.9,10.2,10356,High
2495,37.0,Other,Married,Bandung,S1,12.0,35.7,Finance,12.9,70.1,9.850000000000001,8735,Low
2496,42.0,Male,Single,Jakarta,S1,7.0,36.4,Marketing,17.0,71.9,13.5,8724,Low
2497,33.0,Male,Single,Jakarta,SMA,14.0,38.4,HR,12.5,63.0,11.8,10806,High
2498,33.0,Male,Married,Jakarta,S1,7.0,38.7,HR,9.5,82.8,5.2,6290,Low
2499,41.0,Male,Divorced,Bandung,S1,17.0,36.7,HR,9.1,54.5,8.9,10744,High
2500,38.0,Male,Divorced,Surabaya,SMA,9.0,36.2,Finance,9.4,68.0,18.3,8226,Low
2501,40.0,Male,Single,Surabaya,S1,13.0,38.9,Sales,7.7,74.5,4.5,9262,High
2502,43.0,Female,Divorced,Jakarta,D3,14.0,40.8,Finance,9.8,88.0,11.6,10788,High
2503,32.0,Female,Married,Surabaya,S2,7.0,38.4,HR,6.6,69.5,15.8,5437,Low
2504,30.0,Female,Married,Surabaya,SMA,0.0,45.8,HR,4.3,79.3,9.1,4934,Low
2505,26.0,Female,Divorced,Bandung,S1,12.0,42.5,Finance,10.7,74.2,2.9,8712,Low
2506,28.0,Male,Married,Jakarta,D3,10.0,32.0,Sales,10.1,84.5,3.7,8144,Low
2507,59.0,Male,Single,Surabaya,S2,13.0,42.6,Sales,8.3,78.8,12.0,9378,High
2508,45.0,Female,Single,Jakarta,D3,9.0,43.0,Marketing,9.9,83.3,3.6,10029,High
2509,24.0,Female,Single,Jakarta,S2,8.0,37.8,IT,10.9,69.5,9.3,5673,Low
2510,24.0,Male,Married,Surabaya,S2,20.0,32.5,HR,7.0,64.9,16.9,12969,High
2511,39.0,Male,Single,Bandung,SMA,3.0,40.0,Sales,9.6,78.7,9.7,6063,Low
2512,117.0,Female,Married,Surabaya,S1,14.0,40.0,HR,15.3,70.1,6.1,11355,High
2513,39.0,Male,Single,Bandung,S2,7.0,34.4,IT,12.0,75.3,10.6,5692,Low
2514,33.0,Male,Divorced,Surabaya,SMA,8.0,32.7,HR,10.3,78.2,9.7,5535,Low
2515,34.0,Female,Single,Jakarta,D3,8.0,39.6,Sales,9.5,87.4,12.3,8738,Low
2516,38.0,Female,Married,Bandung,S1,6.0,38.8,Marketing,10.5,82.9,18.1,6760,Low
2517,36.0,Female,Married,Bandung,SMA,13.0,37.9,Finance,5.9,68.2,12.0,9220,High
2518,33.5,Male,Single,Jakarta,SMA,17.0,39.6,Finance,4.0,63.5,20.2,13276,High
2519,33.0,Female,Married,Surabaya,SMA,12.0,34.5,Sales,9.5,92.1,12.3,8886,Low
2520,28.0,Female,Married,Bandung,SMA,11.0,37.8,Sales,9.5,59.2,6.2,8625,Low
2521,36.0,Female,Married,Surabaya,D3,5.0,42.7,IT,11.4,70.5,9.95,5900,Low
2522,59.0,Male,Married,Surabaya,SMA,13.0,38.3,HR,10.3,81.5,11.8,9566,High
2523,38.0,Female,Single,Surabaya,S1,21.0,31.6,IT,9.8,91.4,4.7,12869,High
2524,32.0,Male,Married,Jakarta,S1,8.0,37.6,Finance,9.8,73.1,21.6,8092,Low
2525,42.0,Male,Married,Surabaya,SMA,8.0,34.6,HR,11.5,75.3,10.2,9016,Low
2526,39.0,Male,Married,Jakarta,S1,7.0,41.3,IT,14.6,66.2,6.1,6237,Low
2527,38.0,Female,Single,Bandung,S1,8.0,41.6,Finance,8.5,76.3,7.2,7818,Low
2528,37.0,Female,Single,Surabaya,S2,4.0,31.7,HR,6.9,63.5,9.850000000000001,5007,Low
2529,51.0,Female,Married,Bandung,SMA,12.0,43.8,Marketing,9.9,67.5,14.7,10844,High
2530,26.0,Male,Single,Surabaya,SMA,6.0,34.4,Marketing,7.4,82.6,3.2,7432,Low
2531,39.0,Female,Single,Bandung,S2,2.0,47.8,IT,10.6,70.7,14.6,5620,Low
2532,28.0,Male,Single,Jakarta,S2,10.0,39.8,Unknown,3.6,84.2,7.2,10339,High
2533,39.0,Male,Married,Bandung,S1,5.0,33.8,HR,10.3,73.5,7.9,6455,Low
2534,28.0,Female,Single,Bandung,S1,8.0,34.3,IT,9.9,61.3,18.6,5789,Low
2535,32.0,Male,Divorced,Surabaya,SMA,17.0,41.7,Sales,4.6,86.7,11.1,10530,High
2536,33.0,Female,Married,Surabaya,S1,3.0,38.0,Sales,7.1,61.8,12.2,78950,High
2537,43.0,Male,Single,Surabaya,SMA,10.0,39.5,HR,10.2,69.0,9.8,4144,Low
2538,42.0,Male,Married,Surabaya,SMA,11.0,48.1,HR,9.6,73.0,13.8,9893,High
2539,25.0,Male,Divorced,Jakarta,S1,16.0,36.5,Sales,9.5,85.1,18.1,12194,High
2540,35.0,Male,Single,Bandung,SMA,2.0,40.3,Unknown,9.9,69.7,2.4,5377,Low
2541,29.0,Male,Single,Bandung,D3,12.0,47.1,IT,13.8,65.7,10.149999999999999,11595,High
2542,25.0,Male,Single,Jakarta,S2,13.0,41.4,HR,10.3,76.6,9.1,11573,High
2543,33.0,Female,Married,Bandung,SMA,0.0,32.0,Sales,7.1,72.9,12.5,1754,Low
2544,33.0,Male,Single,Surabaya,S2,14.0,42.5,Finance,6.8,70.3,6.6,12522,High
2545,54.0,Female,Married,Surabaya,S2,14.0,34.2,Marketing,9.9,77.2,4.2,10929,High
2546,38.0,Female,Married,Surabaya,S1,8.0,47.0,Sales,10.1,63.0,21.8,9081,Low
2547,24.0,Female,Married,Bandung,SMA,16.0,35.9,Finance,11.9,57.8,5.5,12011,High
2548,30.0,Female,Married,Jakarta,D3,16.0,54.8,Marketing,9.9,96.4,17.6,11252,High
2549,31.5,Male,Single,Jakarta,D3,11.0,47.3,Finance,3.9,76.0,12.0,10024,High
2550,52.0,Male,Single,Bandung,D3,8.0,40.0,HR,6.6,76.7,20.2,6635,Low
2551,22.0,Female,Single,Jakarta,SMA,10.0,40.1,Sales,6.9,67.2,8.4,5399,Low
2552,20.0,Female,Married,Jakarta,S2,10.0,43.8,Marketing,9.9,84.0,2.0,8889,Low
2553,50.0,Male,Married,Surabaya,SMA,13.0,43.9,Finance,8.7,69.7,10.0,11717,High
2554,38.0,Female,Married,Bandung,S1,8.0,42.2,Marketing,13.0,47.1,2.6,8508,Low
2555,28.0,Female,Single,Jakarta,SMA,1.0,46.3,Unknown,9.9,69.3,23.4,5564,Low
2556,39.0,Female,Single,Bandung,S1,10.0,39.4,Sales,9.1,72.2,13.1,11492,High
2557,14.0,Female,Married,Surabaya,S2,11.0,38.2,HR,9.2,73.3,9.6,9693,High
2558,35.0,Male,Divorced,Surabaya,SMA,8.0,38.3,Marketing,9.9,73.0,13.9,7628,Low
2559,38.0,Male,Single,Jakarta,SMA,14.0,44.3,Finance,9.8,68.6,10.7,12378,High
2560,42.0,Male,Married,Bandung,S1,18.0,41.8,Marketing,10.6,67.6,9.3,13878,High
2561,27.0,Male,Single,Bandung,S1,4.0,41.5,Finance,12.4,72.0,10.6,6305,Low
2562,36.0,Female,Single,Surabaya,S1,12.0,44.0,Marketing,12.4,58.5,19.7,9596,High
2563,28.0,Male,Married,Surabaya,D3,3.0,29.7,HR,10.3,55.4,4.2,4747,Low
2564,37.0,Male,Married,Surabaya,SMA,12.0,41.6,HR,9.5,76.0,10.2,10397,High
2565,28.0,Male,Single,Jakarta,S2,11.0,41.1,Sales,14.2,76.1,8.2,9729,High
2566,32.0,Female,Married,Bandung,S2,13.0,48.3,HR,8.7,83.8,6.6,10859,High
2567,27.0,Female,Married,Jakarta,D3,8.0,32.4,Marketing,9.9,72.4,2.7,6581,Low
2568,40.0,Female,Married,Bandung,S1,1.0,47.8,Marketing,9.1,63.1,3.5,5601,Low
2569,42.0,Female,Married,Surabaya,D3,8.0,40.4,HR,10.5,55.6,0.9,7180,Low
2570,33.0,Male,Single,Jakarta,D3,12.0,39.8,IT,6.6,66.1,15.5,9993,High
2571,35.0,Male,Single,Jakarta,SMA,15.0,48.4,Marketing,6.7,79.2,10.0,12925,High
2572,23.0,Female,Married,Jakarta,D3,4.0,42.8,Sales,12.2,89.4,14.2,6722,Low
2573,33.0,Female,Married,Surabaya,S1,15.0,42.0,IT,12.6,75.5,7.1,10543,High
2574,35.0,Male,Single,Jakarta,SMA,10.0,41.2,HR,10.1,62.9,9.5,7920,Low
2575,56.0,Male,Married,Jakarta,D3,10.0,37.6,Finance,9.8,66.2,18.1,11790,High
2576,26.0,Female,Married,Surabaya,S1,7.0,39.9,Unknown,10.1,66.5,17.8,8161,Low
2577,47.0,Male,Married,Bandung,S1,11.0,36.4,Finance,9.8,70.9,9.75,8868,Low
2578,43.0,Male,Married,Jakarta,S1,14.0,39.8,Sales,15.2,86.2,11.0,12285,High
2579,37.0,Female,Married,Surabaya,S2,4.0,28.3,IT,9.0,87.0,12.6,7031,Low
2580,49.0,Male,Single,Jakarta,SMA,7.0,42.1,Finance,5.0,73.3,11.9,8578,Low
2581,38.0,Female,Married,Jakarta,S1,11.0,39.4,Sales,12.5,76.8,9.2,7708,Low
2582,38.0,Male,Single,Bandung,S1,22.0,38.3,Finance,9.2,67.0,8.0,15449,High
2583,35.0,Male,Married,Surabaya,S1,6.0,41.1,Finance,12.8,57.9,15.6,8459,Low
2584,45.0,Female,Married,Bandung,D3,20.0,32.8,Sales,10.8,92.9,3.5,11219,High
2585,44.0,Male,Single,Bandung,SMA,20.0,49.6,Marketing,7.3,51.8,17.4,15902,High
2586,30.0,Female,Single,Surabaya,S1,10.0,39.5,Finance,10.2,56.6,8.6,8745,Low
2587,24.0,Male,Single,Bandung,D3,9.0,39.3,Sales,9.5,93.0,3.4,9743,High
2588,33.0,Male,Married,Jakarta,S1,7.0,35.2,Finance,9.6,75.2,7.3,6946,Low
2589,29.0,Male,Single,Surabaya,S1,10.0,40.1,Marketing,9.9,63.7,5.6,9355,High
